Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
3,"J Vandoni, S Le Hegarar-Mascle…","Belief Function Definition for Ensemble Methods-Application to Pedestrian Detection in Dense Crowds",2018,"2018 21st International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8455313/","https://scholar.google.com/scholar?cites=3305938604139940016&as_sdt=2005&sciodt=0,5&hl=en",471,"2020-02-26 15:05:22","","","","",,,,,3,1.50,1,3,2,"… Recently, the accurate detection of pedestrians in high-density scenes gained traction due to the … Although a significant effort has been devoted in the last decade to pedestrian detection, the … for multiple reasons such as the absence of background, the heavy occlusion of body …"
3,"W Kong, N Li, TH Li, G Li","Deep pedestrian detection using contextual information and multi-level features",2018,"International Conference on Multimedia …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-73603-7_14","https://scholar.google.com/scholar?cites=4083930108483891580&as_sdt=2005&sciodt=0,5&hl=en",508,"2020-02-26 15:05:22","","","","",,,,,3,1.50,1,4,2,"… [7] introduce multiple built-in sub-networks to detect pedestrians with scales … pedestrian detection by learning high-level features from DNNs of multiple tasks, including pedestrian attribute prediction … handle partial occlusion by training CNN with automatically selected part pool …"
3,"JCSJ Junior, SR Musse","Shape-based pedestrian segmentation in still images",2015,"2015 IEEE International Symposium …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7442267/","https://scholar.google.com/scholar?cites=4183251006726402479&as_sdt=2005&sciodt=0,5&hl=en",528,"2020-02-26 15:05:22","","","","",,,,,3,0.60,2,2,5,"… The main contributions of the proposed model is an automatic and scale invariant approach to estimate pedestrian contours in still images, proposed to be robust to occlusion, shape/pose variations, as well as to cope with pedestrians captured by different views (ie, frontal/back …"
3,"L Gao, Y Wang, X Ye, J Wang","Crowd Pedestrian Counting Considering Network Flow Constraints in Videos",2016,"arXiv preprint arXiv …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/21e5/b2b52124d78a129fb539808b968b75d92f29.pdf","https://scholar.google.com/scholar?cites=7807927843606171248&as_sdt=2005&sciodt=0,5&hl=en",536,"2020-02-26 15:05:22","PDF","","","",,,,,3,0.75,1,4,4,"… HOG) [3]. Then the trained classifier can be applied to search for pedestrians by sliding … detection performance can be further improved by deformable parts model [4]. Pedestrian detection is … heavily suffers from high missing rates of detectors, especially in high occlusion level …"
3,"PA Kazantsev, PV Skribtsov","Pedestrian Detection in RGB-D Data Using Deep Autoencoders",2015,"American Journal of Applied …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/8e81/9645f90f661ce9baa55e27635f8c2e9040ca.pdf","https://scholar.google.com/scholar?cites=213068194912487248&as_sdt=2005&sciodt=0,5&hl=en",543,"2020-02-26 15:05:22","PDF","","","",,,,,3,0.60,2,2,5,"… Sermanet et al., 2013), plus contextual information learning (Zeng et al., 2013) and occlusion handling (Ouyang … Through our extensive research of literature dedicated to pedestrian detection in RGB-D data we could … First reason is a lack of vast RGB-D datasets of pedestrians …"
3,"J Liu, L Chen, J Tian, D Zhu","Learning-based leaf occlusion detection in surveillance video",2016,"2016 IEEE 11th Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7603728/","https://scholar.google.com/scholar?cites=4721342575054388209&as_sdt=2005&sciodt=0,5&hl=en",555,"2020-02-26 15:05:22","","","","",,,,,3,0.75,1,4,4,"… The motion related with the leaf occlusion is global, in contrast to the isolated movement of the other object (eg vehicle and pedestrian). 2016 IEEE 11th Conference on Industrial Electronics and Applications (ICIEA) 1001 Page 3. As shown in Fig …"
3,"X Gao, T Jiang","Osmo: Online specific models for occlusion in multiple object tracking under surveillance scene",2018,"Proceedings of the 26th ACM international conference …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3240508.3240548","https://scholar.google.com/scholar?cites=16310352389983959741&as_sdt=2005&sciodt=0,5&hl=en",557,"2020-02-26 15:05:22","","","","",,,,,3,1.50,2,2,2,"… We search the occlusion energy map and find bounding boxes that are centered at points with … and textures of non-obstacle areas are unstable, due to the fact that pedestrians or cars … proposal from P T . However, there exist objects that seldom move (ie a pedestrian is static for …"
3,"R Cheng, Y Zhang, G Wang, Y Zhao…","Haar-Like multi-granularity texture features for pedestrian detection",2017,"International Journal of …","World Scientific","https://www.worldscientific.com/doi/abs/10.1142/S0219467817500231","https://scholar.google.com/scholar?cites=11885493605182611343&as_sdt=2005&sciodt=0,5&hl=en",587,"2020-02-26 15:05:22","","","","",,,,,3,1.00,1,5,3,"… The computa- tional complexity is reduced improving the detection rate, and so the pedestrian occlusion problem may be better handled. 2. Related Work The HOG and channels features are the most widely used features of pedestrian detection …"
3,"S Ahmed, MN Huda, S Rajbhandari, C Saha…","Pedestrian and Cyclist Detection and Intent Estimation for Autonomous Vehicles: A Survey",2019,"Applied Sciences","mdpi.com","https://www.mdpi.com/2076-3417/9/11/2335","https://scholar.google.com/scholar?cites=16776503872031475714&as_sdt=2005&sciodt=0,5&hl=en",635,"2020-02-26 15:05:22","","","","",,,,,3,3.00,1,5,1,"… the accuracy of detection systems, the challenges that need to be overcome include occlusion, crowding, weather … Section 6 discusses the architectures of the DL-based detectors for pedestrians and cyclists … Section 7 outlines the datasets used for pedestrian and cyclist detection …"
3,"J Gu, C Lan, W Chen, H Han","Joint pedestrian and body part detection via semantic relationship learning",2019,"Applied Sciences","mdpi.com","https://www.mdpi.com/2076-3417/9/4/752","https://scholar.google.com/scholar?cites=11856009468921603444&as_sdt=2005&sciodt=0,5&hl=en",638,"2020-02-26 15:05:22","","","","",,,,,3,3.00,1,4,1,"… It is worth noting that our AJ-NMS method does not hurt the detection performance while assures higher recall in detecting overlapped pedestrians. Besides improving the pedestrian detection recall under occlusion, the proposed AJ-NMS can be very helpful in improving the …"
3,"J Wu","Data processing algorithms and applications of LiDAR-enhanced connected infrastructure sensing",2018,"","scholarworks.unr.edu","https://scholarworks.unr.edu/handle/11714/4871","https://scholar.google.com/scholar?cites=6328700131376614105&as_sdt=2005&sciodt=0,5&hl=en",654,"2020-02-26 15:05:22","","","","",,,,,3,1.50,3,1,2,"… 52 Figure 25 Different Shapes of Pedestrians ..... 53 … Figure 32 Performance of PA-PICP: (a) Pedestrian Integration; (b) Vehicle Integration; (c) Partial Occlusion; (d) Full Occlusion ..... 61 …"
3,"NM Kakoty, M Mazumdar, D Sonowal","Mobile robot navigation in unknown dynamic environment inspired by human pedestrian behavior",2019,"Progress in Advanced Computing …","Springer","https://link.springer.com/chapter/10.1007/978-981-13-0224-4_40","https://scholar.google.com/scholar?cites=16429724486650966147&as_sdt=2005&sciodt=0,5&hl=en",673,"2020-02-26 15:05:22","","","","",,,,,3,3.00,1,3,1,"… We introduced this multiplier as velocity constraint inspired by the human pedestrian behavior to maintain a safe distance with the obstacles … An obstacle in between the start and goal point is represented by the occlusion points \(O_s\) and \(O_e\) in Fig …"
3,"N Wang, M Luo, X Luo","Multi-object tracking in the overlapping area based on optical flows",2015,"2015 International Industrial Informatics …","atlantis-press.com","https://www.atlantis-press.com/proceedings/iiicec-15/17346","https://scholar.google.com/scholar?cites=15806369720946303892&as_sdt=2005&sciodt=0,5&hl=en",674,"2020-02-26 15:05:22","","","","",,,,,3,0.60,1,3,5,"… question of incorrect target tracking when a dynamic occlusion occurred between two or more objects within a surveillance video, this paper raises use the optical flow to track pedestrians in partial … M ,and achieve the pedestrian tracking in partial occlusion and interaction area …"
3,"DC Schwebel, Y Wu, M Swanson, P Cheng…","Child pedestrian street-crossing behaviors outside a primary school: developing observational methodologies and data from a case study in Changsha, China",2018,"Journal of transport & …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2214140517300804","https://scholar.google.com/scholar?cites=17170761476965069156&as_sdt=2005&sciodt=0,5&hl=en",693,"2020-02-26 15:05:22","","","","",,,,,3,1.50,1,5,2,"… eg, when a child's gender could not be definitively identified given occlusion by vehicles or other pedestrians during the crossing) yielded occasional missing data points. Observational coding has been used frequently in the past to assess child pedestrian behavior in high …"
3,"J Hu, W Liu, S Cheng, H Tian, H Yuan…","Real-time Pedestrian Detection using Convolutional Neural Network on Embedded Platform",2016,"SAE International Journal …","sae.org","https://www.sae.org/publications/technical-papers/content/2016-01-1877/","https://scholar.google.com/scholar?cites=15542945347339990540&as_sdt=2005&sciodt=0,5&hl=en",698,"2020-02-26 15:05:22","","","","",,,,,3,0.75,1,6,4,"… 11. Ouyang W. and Wang X., “A discriminative deep model for pedestrian detection with occlusion handling,” In CVPR, 2012, doi: 10.1109/ CVPR.2012.6248062. 12. Hosang, Jan, et al., ""Taking a deeper look at pedestrians,"" Proceedings of the IEEE Conference on Computer …"
3,"Z Pezzementi, T Tabor, P Hu, JK Chang…","Comparing apples and oranges: Off‐road pedestrian detection on the National Robotics Engineering Center agricultural person‐detection dataset",2018,"Journal of Field …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/rob.21760","https://scholar.google.com/scholar?cites=13104198006632640598&as_sdt=2005&sciodt=0,5&hl=en",758,"2020-02-26 15:05:22","","","","",,,,,3,1.50,1,5,2,"… texture distribution of the environment, and it also changes the occlusion characteristics of … 4, which incorporates additional surrounding image context that helps with very small pedestrians … All of the major urban pedestrian detection benchmarks use evaluation metrics based …"
3,"T Xiang, T Li, M Ye, Z Liu","Random forest with adaptive local template for pedestrian detection",2015,"Mathematical Problems in Engineering","hindawi.com","https://www.hindawi.com/journals/mpe/2015/767423/abs/","https://scholar.google.com/scholar?cites=10829745258415795844&as_sdt=2005&sciodt=0,5&hl=en",841,"2020-02-26 15:05:22","","","","",,,,,3,0.60,1,4,5,"… Pedestrian detection is an important instant of object detection … However, detecting pedestrians with high requirements of real-world applications is still a challenging task … to large intraclass variations caused by different views and articulated poses, partial occlusion, and changes …"
3,"BJ Koskowich, M Rahnemoonfai…","Virtualot—A Framework Enabling Real-Time Coordinate Transformation & Occlusion Sensitive Tracking Using UAS Products, Deep Learning Object Detection & …",2018,"IGARSS 2018-2018 …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8518124/","https://scholar.google.com/scholar?cites=14261949322535331915&as_sdt=2005&sciodt=0,5&hl=en",881,"2020-02-26 15:05:22","","","","",,,,,3,1.50,1,3,2,"… Object occlusion remains a barrier for our application … ongoing tests occur at Texas A&M University Cor- pus Christi (TAMUCC), USA, in a long-term effort to under- stand how the layout of road travel directions, temporary bar- riers, and crosswalks affect pedestrian and vehicular …"
3,"Y Chen, L Song, R He","Adversarial Occlusion-aware Face Detection",2017,"arXiv preprint arXiv:1709.05188","arxiv.org","https://arxiv.org/abs/1709.05188","https://scholar.google.com/scholar?cites=10973820798469020877&as_sdt=2005&sciodt=0,5&hl=en",889,"2020-02-26 15:05:22","","","","",,,,,3,1.00,1,3,3,"Page 1. Adversarial Occlusion-aware Face Detection Yujia … This paper introduces an Adversar- ial Occlusion-aware Face Detector (AOFD) by simultane- ously detecting occluded faces and segmenting occluded ar- eas. Specifically …"
3,"Y Chen, L Song, Y Hu, R He","Adversarial Occlusion-aware Face Detection",2018,"2018 IEEE 9th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8698572/","https://scholar.google.com/scholar?cites=420322599829285785&as_sdt=2005&sciodt=0,5&hl=en",917,"2020-02-26 15:05:22","","","","",,,,,3,1.50,1,4,2,"Page 1. Adversarial Occlusion-aware Face Detection Yujia … This paper introduces an Adversar- ial Occlusion-aware Face Detector (AOFD) by simultane- ously detecting occluded faces and segmenting occluded ar- eas. Specifically …"
2,"JS van Gastel, MH Zwemer…","Occlusion-robust pedestrian tracking in crowded scenes",2015,"2015 IEEE 18th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7313246/","https://scholar.google.com/scholar?cites=16261943739167827075&as_sdt=2005&sciodt=0,5&hl=en",31,"2020-02-26 15:05:22","","","","",,,,,2,0.40,1,3,5,"This paper focuses on tracking in typical traffic monitoring scenarios with emphasis on handling occlusions caused by trees, lampposts and cables. We extend the existing TRracking with Occlusion handling and Drift correction (TROD) algorithm with a novel …"
2,"Y Li, W Shen","Social interaction based handling inter-person occlusion for online multi-pedestrian tracking",2015,"2015 12th IEEE International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7301780/","https://scholar.google.com/scholar?cites=13590739106016543364&as_sdt=2005&sciodt=0,5&hl=en",34,"2020-02-26 15:05:22","","","","",,,,,2,0.40,1,2,5,"How to deal with occlusion among persons plays important role in robust multi-pedestrian tracking field. This paper proposes to handle inter-person occlusion by introducing social interaction-attraction and grouping from 2D image plane. This social interaction is …"
2,"C Cao, Y Wang, J Kato, G Zhang…","Solving occlusion problem in pedestrian detection by constructing discriminative part layers",2017,"2017 IEEE Winter …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7926601/","https://scholar.google.com/scholar?cites=8349626012501891089&as_sdt=2005&sciodt=0,5&hl=en",35,"2020-02-26 15:05:22","","","","",,,,,2,0.67,0,5,3,"Occlusion handling is one of the most challenging issues for pedestrian detection, and no satisfactory achievement has been found in this issue yet. Using human body parts has been considered as a reasonable way to overcome such an issue. In this paper, we propose …"
2,"A Palffy, JFP Kooij, DM Gavrila","Occlusion aware sensor fusion for early crossing pedestrian detection",2019,"2019 IEEE Intelligent Vehicles …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8814065/","https://scholar.google.com/scholar?cites=14003306363544256341&as_sdt=2005&sciodt=0,5&hl=en",50,"2020-02-26 15:05:22","","","","",,,,,2,2.00,1,3,1,"Early and accurate detection of crossing pedestrians is crucial in automated driving to execute emergency manoeuvres in time. This is a challenging task in urban scenarios however, where people are often occluded (not visible) behind objects, eg other parked …"
2,"S Kim, M Kim","Occluded pedestrian classification using gradient patch and convolutional neural networks",2016,"Advances in Computer Science and Ubiquitous …","Springer","https://link.springer.com/chapter/10.1007/978-981-10-3023-9_32","https://scholar.google.com/scholar?cites=2952735445989368596&as_sdt=2005&sciodt=0,5&hl=en",57,"2020-02-26 15:05:22","","","","",,,,,2,0.50,1,2,4,"… 2 × 2/2. –. 4 × 4. Conv3. 3 × 3/1. 80. 2 × 2. 3 Experiment Results. Our purpose is not only learning pedestrian model with occlusion handling, but also measuring the performance on non-occluded pedestrians. We choose two famous public pedestrian datasets (INRIA and Daimler …"
2,"W Bin, Q Shiru","A study on occluded pedestrian detection based on block-based features and ensemble classifier",2015,"2015 34th Chinese Control Conference (CCC)","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7260367/","https://scholar.google.com/scholar?cites=14054666280746241769&as_sdt=2005&sciodt=0,5&hl=en",58,"2020-02-26 15:05:22","","","","",,,,,2,0.40,1,2,5,"… actual situation, pedestrian is usually accompanied by many traffic participants such as motor vehicles, non-motor vehicles, pedestrians, and other public facilities. Thus there comes a question: pedestrian target tends to be partially occluded. Therefore, occlusion situations must …"
2,"RP Loce, R Bala, M Trivedi","Pedestrian Detection",2017,"","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7906223/","https://scholar.google.com/scholar?cites=11646295741481143391&as_sdt=2005&sciodt=0,5&hl=en",63,"2020-02-26 15:05:22","","","","",,,,,2,0.67,1,3,3,"… Our empirical results show that Approximated Median performs well in detecting pedestrians in outdoor and indoor environments … However, occlusion handling is a serious problem for pedestrian detection algorithms …"
2,"P Chong, YH Tay","A novel pedestrian detection and tracking with boosted HOG classifiers and Kalman filter",2016,"… IEEE Student Conference on Research and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7810052/","https://scholar.google.com/scholar?cites=15021451613092251310&as_sdt=2005&sciodt=0,5&hl=en",65,"2020-02-26 15:05:22","","","","",,,,,2,0.50,1,2,4,"… and the development in this area, there are now various methods/algorithms to perform automated pedestrian detection and … In a crowded environment where the degree of occlusion is high, it is often difficult for a computer to identify and determine the pedestrians' paths …"
2,"S Du, B Liu, Y Liu, JG Liu","Global–local articulation pattern-based pedestrian detection using 3D Lidar data",2016,"Remote Sensing Letters","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/2150704X.2016.1177239","https://scholar.google.com/scholar?cites=1521341613669981828&as_sdt=2005&sciodt=0,5&hl=en",112,"2020-02-26 15:05:22","","","","",,,,,2,0.50,1,4,4,"… are walking shoulder-to-shoulder. For the Tannenstrasse data set, 2525 pedestrians are detected, 679 of them are partial occlusion. This demonstrates that the proposed method can deal with pedestrian occlusion efficiently …"
2,"S Fontanesi, A Frigerio, L Fanucci…","Real-time Pedestrian Crossing Recognition for Assistive Outdoor Navigation.",2015,"Studies in health …","europepmc.org","https://europepmc.org/abstract/med/26294593","https://scholar.google.com/scholar?cites=3942655843676728399&as_sdt=2005&sciodt=0,5&hl=en",114,"2020-02-26 15:05:22","","","","",,,,,2,0.40,1,4,5,"… The system works especially well in non-occlusion situations, and is reasonably accurate under different kind of conditions. As well, our large dataset of pedestrian crossings, organized by different types and situations of pedestrian crossings in order to reflect real-word …"
2,"SS Huang, CY Chen","Crowd pedestrian detection using expectation maximization with weighted local features",2017,"2017 Fifteenth IAPR International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7986830/","https://scholar.google.com/scholar?cites=8349580844715421168&as_sdt=2005&sciodt=0,5&hl=en",120,"2020-02-26 15:05:22","","","","",,,,,2,0.67,1,2,3,"… However, grouping features using ISM may be failed to detect pedestrians in the scene with seriously occlusion. This is because the vote resulting from the pedestrian with occlusion is insuf- ficient to generate an initial hypothesis …"
2,"M Ghaneizad, H Aghajan, Z Kavehvash","Three-dimensional reconstruction of heavily occluded pedestrians using integral imaging",2016,"Proceedings of the 10th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2967413.2967417","https://scholar.google.com/scholar?cites=9143180648827462074&as_sdt=2005&sciodt=0,5&hl=en",156,"2020-02-26 15:05:22","","","","",,,,,2,0.50,1,3,4,"… ABSTRACT In this paper, we propose a novel approach for handling the occlusion problem in pedestrian detection through … The proposed approach ef- fectively reconstructs an unobstructed view of heavily oc- cluded pedestrians simultaneously containing range infor …"
2,"J Lu, D Huang, Y Wang, L Kong","Scaling and occlusion robust athlete tracking in sports videos",2016,"2016 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7471932/","https://scholar.google.com/scholar?cites=1957690833335007346&as_sdt=2005&sciodt=0,5&hl=en",164,"2020-02-26 15:05:22","","","","",,,,,2,0.50,1,4,4,"… The past decade has witnessed its progress in many applications, such as traffic monitoring, pedestrian de- tection and Human-Computer Interaction (HCI) … [15] Z. Duan, Z. Cai, and J. Yu, “Occlusion detection and recovery in … [17] J. Batista, “Tracking pedestrians under occlusion …"
2,"A Cosma, IE Radoi, V Radu","Camloc: Pedestrian location estimation through body pose estimation on smart cameras",2019,"2019 International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8911770/","https://scholar.google.com/scholar?cites=17301406146490861383&as_sdt=2005&sciodt=0,5&hl=en",173,"2020-02-26 15:05:22","","","","",,,,,2,2.00,1,3,1,"… Detection of bounding-boxes of visible and occluded pedes- trians is facilitated by the CrowdHuman Dataset [38] and Caltech Pedestrians Dataset [39], in which annotations account for occlusions … Bi-box regression for pedestrian detection and occlusion estimation …"
2,"Y Shimbo, Y Kawanishi, D Deguchi…","Parts Selective DPM for detection of pedestrians possessing an umbrella",2016,"2016 IEEE Intelligent …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7535506/","https://scholar.google.com/scholar?cites=4638015279596184661&as_sdt=2005&sciodt=0,5&hl=en",212,"2020-02-26 15:05:22","","","","",,,,,2,0.50,1,4,4,"… In the detection of pedestrians possessing an umbrella, the selection of head and umbrella parts will make pedestrian detection more robust to the occlusion. We conducted experiments to evaluate the performance of the proposed method …"
2,"C Qiu, Y Zhang, J Wang, Z He","Pedestrian detection aided by deep learning attributes task",2016,"Chinese Conference on Pattern …","Springer","https://link.springer.com/chapter/10.1007/978-981-10-3002-4_17","https://scholar.google.com/scholar?cites=10790131748133748482&as_sdt=2005&sciodt=0,5&hl=en",215,"2020-02-26 15:05:22","","","","",,,,,2,0.50,1,4,4,"… Pedestrian detection has attracted wide attention in automotive safety, robotics, and intelligent video surveillance … large variation and confusion between human body and background and the variation in the intra-class of pedestrians, including clothing and occlusion …"
2,"Q Qin, J Vychodil","Pedestrian Detection Algorithm Based on Improved Convolutional Neural Network",2017,"Journal of Advanced Computational Intelligence …","jstage.jst.go.jp","https://www.jstage.jst.go.jp/article/jaciii/21/5/21_834/_article/-char/ja/","https://scholar.google.com/scholar?cites=11081805728301511828&as_sdt=2005&sciodt=0,5&hl=en",220,"2020-02-26 15:05:22","","","","",,,,,2,0.67,1,2,3,"… In Ref. [14], the combination of Haar and HOG features for pedestrian detection was also very good, but there have been no studies on pedestrian partial occlusion. The fusion of local binary patterns (LBP) and HOG features has been used to detect pedestrians [15] …"
2,"Z Huang","Vehicle Pedestrian Detection Algorithm Based on AdaBoost",2015,"… Conference on Intelligent Transportation, Big Data …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7384193/","https://scholar.google.com/scholar?cites=12574280423577784558&as_sdt=2005&sciodt=0,5&hl=en",243,"2020-02-26 15:05:22","","","","",,,,,2,0.40,2,1,5,"… prerequisite and basis for the analysis of pedestrian behavior, so accomplishing the pedestrians detection accurately and efficiently gets more and more attention. However, due to the complexity of the bacNground interference, illumination changes and occlusion in practical …"
2,"Y Shao, Y Mei, H Chu, Z Chang, Y He…","Using infrared HOG-based pedestrian detection for outdoor autonomous searching UAV with embedded system",2018,"… on Graphic and Image …","spiedigitallibrary.org","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/10615/106153Z/Using-infrared-HOG-based-pedestrian-detection-for-outdoor-autonomous-searching/10.1117/12.2304530.full?webSyncID=9a0ce46e-9e6e-c7a4-9dab-6a0cbad05932&sessionGUID=9ad883c9-d902-bc99-93ce-d268bead49a2","https://scholar.google.com/scholar?cites=6146963642986801219&as_sdt=2005&sciodt=0,5&hl=en",251,"2020-02-26 15:05:22","","","","",,,,,2,1.00,0,6,2,"… extracted. Finally, the SVM is used to train the pedestrian classifier. Experiment show that, our method shows promising results under complex conditions including strong noise corruption, partial occlusion etc. 1. INTRODUCTION …"
2,"J Shen, X Zuo, H Liu, H Wang, W Yang…","Supervised local high-order differential channel feature learning for pedestrian detection",2017,"Neural Processing …","Springer","https://link.springer.com/article/10.1007/s11063-016-9561-7","https://scholar.google.com/scholar?cites=9399401861362872475&as_sdt=2005&sciodt=0,5&hl=en",264,"2020-02-26 15:05:22","","","","",,,,,2,0.67,0,6,3,"… on the Caltech dataset, which is the large-scale dataset for pedestrian detection. This dataset features low resolution of pedestrians in the city road, which is captured by a camera fixed in the car. It's one of the most challenging datasets, due to low resolution and occlusion in the …"
2,"X Zhang, J Zhang, Y Zhang","Pedestrian Detection Using 19-Layer Deep Convolution Neural Network",2017,"2017 4th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8110343/","https://scholar.google.com/scholar?cites=13269348641570550443&as_sdt=2005&sciodt=0,5&hl=en",270,"2020-02-26 15:05:22","","","","",,,,,2,0.67,1,3,3,"… The main challenges of this task are caused by the intra-class variation of pedestrians in clothing, lighting, backgrounds, articulation, and occlusion [1]. Conventional pedestrian detection technology is mainly based on statistical classification method, transforming to human and …"
2,"J Wen, X Wang, L Kong, S Zhang","Using weighted part model for pedestrian detection in crowded scenes based on image segmentation",2016,"… of the National Academy of Sciences …","Springer","https://link.springer.com/article/10.1007/s40010-015-0231-3","https://scholar.google.com/scholar?cites=5465663740711417988&as_sdt=2005&sciodt=0,5&hl=en",286,"2020-02-26 15:05:22","","","","",,,,,2,0.50,1,4,4,"… the non-rigid characteristics, reducing the interference of occlusion during the detection; (2) combine with selective search segmentation and cascade detection, which could avoid automatically ignoring pedestrians in the long range, improving the pedestrian detection rate …"
2,"JU Kim, J Kwon, HG Kim, YM Ro","Bbc net: Bounding-box critic network for occlusion-robust object detection",2019,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8649739/","https://scholar.google.com/scholar?cites=5474702128734026320&as_sdt=2005&sciodt=0,5&hl=en",323,"2020-02-26 15:05:22","","","","",,,,,2,2.00,1,4,1,"… recent papers deals with occlusion problem … learning [42] has introduced to jointly learn part detectors to improve the performance of the heavily occluded pedestrian … proposed for the base object de- tection framework not only to detect the partially occluded pedestrians but also …"
2,"V Gintner, J Balata, J Boksansky…","Improving reverse geocoding: Localization of blind pedestrians using conversational ui",2017,"2017 8th IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8268232/","https://scholar.google.com/scholar?cites=13967944039054928345&as_sdt=2005&sciodt=0,5&hl=en",329,"2020-02-26 15:05:22","","","","",,,,,2,0.67,1,4,3,"… services suffer from low precision in urban environments mainly due to sky occlusion and signal … W. Heuten, and S. Boll, “A tactile compass for eyes-free pedestrian navigation,” in … Balata, Z. Mikovec, and I. Maly, “Navigation problems in blind-to- blind pedestrians tele-assistance …"
2,"XP Huynh, YG Kim","Deep learning-based multiple pedestrians detection-tracking framework",2016,"Proceedings of HCI Korea","dl.acm.org","https://dl.acm.org/doi/abs/10.17210/hcik.2016.01.55","https://scholar.google.com/scholar?cites=17668118723299076317&as_sdt=2005&sciodt=0,5&hl=en",359,"2020-02-26 15:05:22","","","","",,,,,2,0.50,1,2,4,"… a new Detection-Tracking (DT) framework whereby one can detect a pedestrian, or multiple … KCF) and Kalman filter and shows enhancing performance in the occlusion and human … that the proposed framework can detect and track multiple moving pedestrians concurrently for the …"
2,"A Rahman, A Hadi, H Zamzuri, SA Mazlan…","Dynamic track management in MHT for pedestrian tracking using laser range finder",2015,"Mathematical …","hindawi.com","https://www.hindawi.com/journals/mpe/aa/545204/","https://scholar.google.com/scholar?cites=8648932972216446407&as_sdt=2005&sciodt=0,5&hl=en",363,"2020-02-26 15:05:22","HTML","","","",,,,,2,0.40,0,5,5,"… Meanwhile the waist part data may contain data of pedestrian's hands which may sometime cause occlusion for full waist data. Experimental works done by Zhao et al. [1] proved that waist data contained better representation for pedestrians …"
2,"Z He, M Xu, A Guo","Multi-channel feature for pedestrian detection",2017,"Advanced Computational Methods in Life System …","Springer","https://link.springer.com/chapter/10.1007/978-981-10-6370-1_47","https://scholar.google.com/scholar?cites=7192823840219192025&as_sdt=2005&sciodt=0,5&hl=en",369,"2020-02-26 15:05:22","","","","",,,,,2,0.67,1,3,3,"… types: background modeling [2, 3] and statistical learning [3]. Background modeling firstly obtains the region of interest (ROI) which contains pedestrians … Pedestrian occlusion, variable light and weather factors will make a difference to the performance of pedestrian detection …"
2,"J Ren, M Xu, JS Smith","Multi-view Pedestrian Detection Using Statistical Colour Matching",2015,"2015 IEEE International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7153904/","https://scholar.google.com/scholar?cites=15058567309493980812&as_sdt=2005&sciodt=0,5&hl=en",371,"2020-02-26 15:05:22","","","","",,,,,2,0.40,1,3,5,"… This method achieved good results in detection and is robust in coping with occlusion. This paper proposed a method to detect multiple pedestrians. Multiple homographies are used to detect the head plane and height of each pedestrian …"
